id,price,amount,type
1357046108879799,13.38995,6.77928745,bid
1357046292255420,13.36001,2.61,ask
1357046292431500,13.36001,0.67,ask
1357046292607242,13.36001,1.0,ask
1357046341775119,13.36001,3.53744069,ask
1357046360047048,13.36,1.0,ask
1357046625419890,13.36,0.2,bid
1357046625474091,13.38995,0.09293924,bid
1357046625524452,13.38996,0.1,bid
1357046625565356,13.39996,0.007403,bid
1357046680818226,13.36586,0.1,ask
1357046715383186,13.36585,0.1,bid
1357046837659355,13.36585,0.1,bid
1357046904236035,13.35742,0.1,ask
1357046998999673,13.36585,0.04,bid
1357047068263897,13.37584,0.1,ask
1357047477008644,13.37583,2.23546945,bid
1357047976574780,13.36582,0.1,ask
1357047976724843,13.35741,0.7419,ask
1357047977068969,13.35658,0.16669454,ask
1357047977159500,13.35595,0.08864114,ask
1357047977212779,13.35592,0.1,ask
1357047977257737,13.35582,0.08864199,ask
1357047977318727,13.3554,0.08864476,ask
1357047977356935,13.3545,0.08865075,ask
1357047977399239,13.35443,0.08865121,ask
1357047977438822,13.35437,0.08810576,ask
1357047977493186,13.35391,0.08810877,ask
1357047977552384,13.35354,0.11631345,ask
1357047977606115,13.3535,0.13,ask
1357047977638655,13.35348,0.12806854,ask
1357047977668799,13.35258,0.08811755,ask
1357047977749154,13.3525,200.0,ask
1357047977806777,13.35177,0.08812292,ask
1357047977844727,13.3516,3.18703346,ask
1357048161007436,13.37583,0.3394,bid
1357048366216294,13.37583,0.01,bid
1357048625966117,13.37583,7.1207323,bid
1357048740362786,13.37583,26.9142,bid
1357049109994535,13.35161,1.02654715,ask
1357049177005991,13.35161,12.0,ask
1357049231621501,13.35161,2.6855218,ask
1357049263688980,13.35161,0.42927743,ask
1357049263747551,13.3516,0.37787061,ask
1357049890095726,13.35161,19.58094688,ask
1357049890161698,13.3516,1.43509593,ask
1357049890216963,13.35127,0.08812619,ask
1357049890352839,13.351,0.2051,ask
1357049890425479,13.35012,0.14076486,ask
1357049890866415,13.35001,26.2172,ask
1357049893240918,13.35001,20.0,ask
1357049893344458,13.35001,2.01066,ask
1357049893659191,13.35,1.55473551,ask
1357049893792877,13.35,9.576397,ask
1357049893866677,13.35,50.0,ask
1357049894762542,13.35,0.15,ask
1357049894887323,13.35,0.6217,ask
1357049896295424,13.35,4.7252749,ask
1357049896835714,13.35,4.1,ask
1357049896915972,13.35,0.25,ask
1357049897266453,13.34913,0.08814034,ask
1357049898186075,13.34701,0.1,ask
1357049898358610,13.34617,0.20316464,ask
1357049898404168,13.34593,0.1,ask
1357049898454435,13.34566,0.0882491,ask
1357049898506315,13.34535,0.0881653,ask
1357049898556085,13.34514,0.08825251,ask
1357049898596351,13.34461,0.12286239,ask
1357049898651282,13.34386,0.08817513,ask
1357049898709320,13.34377,0.08826157,ask
1357049898747684,13.34338,0.08826419,ask
1357049898801274,13.3432,0.08826537,ask
1357049898840980,13.34287,0.15465624,ask
1357049898876781,13.34239,0.08827076,ask
1357049898917183,13.34212,0.10097602,ask
1357049898970743,13.34163,22.61342504,ask
1357049899005737,13.34116,0.03342447,ask
1357049899045515,13.34116,0.08819303,ask
1357049899120723,13.3404,1.4025,ask
1357049899162888,13.34016,0.08819959,ask
1357049899237300,13.34,100.0,ask
1357049899311821,13.34,10.0,ask
1357049899354754,13.33971,0.08828848,ask
1357049899636313,13.33935,0.08829084,ask
1357049899680272,13.33922,0.0882917,ask
1357049899720142,13.3392,0.08829183,ask
1357049900323730,13.3377,0.0814,ask
1357049901344129,13.33711,0.02886,ask
1357049901402196,13.33711,0.1,ask
1357049901462052,13.3362,4.3706,ask
1357049901588113,13.33595,0.1,ask
1357049902064364,13.33561,5.0,ask
1357049902109202,13.33485,0.1,ask
1357049902173188,13.33421,0.14911502,ask
1357049902213634,13.33407,0.08823988,ask
1357049902325802,13.33338,0.19982741,ask
1357049902386785,13.33312,0.12588117,ask
1357049902568295,13.33221,0.01343,ask
1357049902633063,13.33081,0.17005418,ask
1357049902768824,13.33,15.0,ask
1357049902868219,13.33,5.0,ask
1357049902976085,13.32991,0.13832276,ask
1357049903039541,13.32991,5.40124201,ask
1357049903215048,13.32777,9.50802122,ask
1357049903255251,13.32757,0.27500049,ask
1357049903304240,13.32722,0.1,ask
1357049903356384,13.32646,0.3841,ask
1357049903415296,13.32365,0.17386422,ask
1357049903448713,13.322,1.0,ask
1357049903493373,13.32061,0.19097099,ask
1357049903603320,13.32001,3.2483,ask
1357049903647304,13.32,1.0,ask
1357049903682927,13.32,1.0,ask
1357049903728795,13.32,1.0,ask
1357049903783914,13.32,2.625,ask
1357049903821896,13.32,5.0,ask
1357049903887551,13.32,612.37617567,ask
1357049903927386,13.3186,1.5242,ask
1357049904082331,13.31819,0.20576848,ask
1357049904222970,13.31777,102.89677401,ask
1357049904282534,13.31768,27.4,ask
1357049904333880,13.3174,0.2428648,ask
1357049904365981,13.31732,0.1,ask
1357049904488787,13.31565,0.22598741,ask
1357049904535777,13.3141,1.7591,ask
1357049904569492,13.31338,0.18684603,ask
1357049904647893,13.3125,20.78821558,ask
1357049904716240,13.3112,1.0,ask
1357049904763868,13.3112,0.04368134,ask
1357049904828373,13.3112,1500.0,ask
1357049904871499,13.31094,5.0,ask
1357049904928825,13.31,5.0,ask
1357049905018210,13.31,11.0,ask
1357049905068862,13.31,12.0,ask
1357049905133534,13.31,1.0,ask
1357049905184950,13.31,2.67775356,ask
1357049905237088,13.31,18.12494214,ask
1357049905309345,13.31,101.294,ask
1357049908301618,13.31,0.20979389,bid
1357049909544378,13.30901,0.01,ask
1357049952088148,13.31,1.45,bid
1357049952875697,13.30901,0.01,ask
1357049999333877,13.31,25.0,bid
1357050000855805,13.30901,0.01,ask
1357050028024861,13.30901,143.56066072,ask
1357050029906548,13.309,22.05192571,ask
1357050125084941,13.309,10.77539184,ask
1357050310100253,13.3084,0.01009049,ask
1357050310832531,13.3084,0.01017447,ask
1357050310976333,13.30839,0.20573935,ask
1357050402556352,13.3081,1.0,ask
1357050402626609,13.3081,1.0,ask
1357050402666818,13.3081,1.0,ask
1357050592800114,13.308,1.0,ask
1357050592870520,13.30743,0.1,ask
1357050592934139,13.30619,0.1337305,ask
1357050592967735,13.306,0.3539298,ask
1357050593026621,13.30545,0.17956767,ask
1357050593091904,13.30442,5.0,ask
1357050593142820,13.30315,0.23020948,ask
1357050593213462,13.30232,6.42979,ask
1357050593254676,13.3015,5.0,ask
1357050593444215,13.30085,0.51119,ask
1357050593510785,13.30084,0.02171,ask
1357050593566015,13.30001,2.01066,ask
1357050593623288,13.3,75.18796992,ask
1357050593720750,13.3,1.0,ask
1357050593786243,13.3,20.0,ask
1357050593832128,13.3,18.48822481,ask
1357050593875808,13.3,100.0,ask
1357050593926517,13.3,20.34273684,ask
1357050594085835,13.3,2.0,ask
1357050594148675,13.3,13.3083,ask
1357050594182669,13.3,1.0,ask
1357050594269457,13.3,3.0,ask
1357050594365910,13.3,0.2,ask
1357050594433766,13.3,5.0,ask
1357050594492885,13.3,5.0,ask
1357050595451968,13.3,2.22,ask
1357050598106466,13.3,10.12,ask
1357050599078776,13.3,7.0,ask
1357050599716981,13.3,1.5038,ask
1357050600445235,13.3,0.02343759,ask
1357050601282737,13.29859,0.20571009,ask
1357050601457361,13.29754,0.1,ask
1357050601546130,13.2971,0.03235,ask
1357050601603055,13.29382,0.2290948,ask
1357050601953081,13.29266,0.01082596,ask
1357050602205532,13.291,0.6,ask
1357050602676196,13.29091,5.0387,ask
1357050603022880,13.28946,50.0,ask
1357050603325719,13.2893,0.2042867,ask
1357050603400268,13.2888,0.0100911,ask
1357050604968923,13.2888,0.01017629,ask
1357050605456658,13.28879,0.20568086,ask
1357050605587912,13.28782,0.25150495,ask
1357050605638096,13.28764,0.1,ask
1357050605697172,13.28717,0.25187316,ask
1357050605737395,13.28555,0.32198114,ask
1357050608956812,13.28341,45.1691,ask
1357050610379612,13.283,5.0,ask
1357050610605011,13.28291,0.08846,ask
1357050611217536,13.28074,0.24763139,ask
1357050611365491,13.28012,0.16142308,ask
1357050611450633,13.28,16.0,ask
1357050611708568,13.28,1.09493886,ask
1357050615413141,13.28,5.87723268,ask
1357050615466854,13.27899,0.20565161,ask
1357050615567812,13.27896,5.0,ask
1357050615608772,13.278,10.0,ask
1357050615644252,13.27794,0.27502786,ask
1357050615711029,13.27775,0.1,ask
1357050616520840,13.27731,17.22,ask
1357050616809893,13.27366,0.23861301,ask
1357050617067930,13.2735,0.25,ask
1357050617134299,13.2735,0.03832973,ask
1357050618012085,13.2735,0.03353852,ask
1357050618942921,13.27,629.71657083,ask
1357050675846525,13.30165,0.1,bid
1357050723356677,13.30165,0.34889336,ask
1357050766290913,13.27772,37.68684571,ask
1357050789971512,13.27772,34.29501978,ask
1357050804291600,13.27772,22.42644871,ask
1357050804348650,13.27771,0.1,ask
1357050896803053,13.2777,7.0,bid
1357051061778951,13.27001,2.5,ask
1357051091496896,13.30161,0.1,bid
1357051091717951,13.30165,0.65110664,bid
1357051091770469,13.30809,1.5079295,bid
1357051332516646,13.30809,26.4054562,bid
1357051387535371,13.31155,7.8,bid
1357051749388090,13.3081,0.07566444,ask
1357051749443329,13.27767,0.04933556,ask
1357052006531477,13.27767,0.05066444,ask
1357052070241151,13.27001,0.27100916,ask
1357052070480716,13.27001,28.77973098,ask
1357052081588553,13.30157,0.1,bid
1357052081895250,13.31156,0.1,bid
1357052081934913,13.32148,0.1,bid
1357052081971218,13.33138,0.1,bid
1357052082014079,13.34129,0.1,bid
1357052082053729,13.35121,0.1,bid
1357052082091785,13.35885,0.1,bid
1357052082126600,13.35995,0.1,bid
1357052082173226,13.36112,0.1,bid
1357052083303373,13.27002,12.43,ask
1357052083602284,13.27,13.75954988,ask
1357052087658334,13.33707,0.1,ask
1357052094240714,13.3359,0.1,ask
1357052094280843,13.3348,0.1,ask
1357052094321886,13.32718,0.1,ask
1357052094371804,13.31728,0.1,ask
1357052094417491,13.30738,0.1,ask
1357052094462389,13.2975,0.1,ask
1357052094506306,13.2876,0.1,ask
1357052094546723,13.27763,0.1,ask
1357052094632781,13.27,8.31,ask
1357052103582910,13.30153,0.1,bid
1357052103639655,13.31152,0.1,bid
1357052103684547,13.32144,0.1,bid
1357052103748502,13.34125,0.1,bid
1357052103786831,13.35117,0.1,bid
1357052103832189,13.35117,0.1,bid
1357052103958713,13.3578,35.1081359,bid
1357052104874135,13.27,23.83248589,ask
1357052118248550,13.32714,0.1,ask
1357052118294359,13.32714,0.1,ask
1357052118877121,13.31724,0.1,ask
1357052118924984,13.29746,0.1,ask
1357052118981387,13.28756,0.1,ask
1357052119022118,13.27759,0.1,ask
1357052119099356,13.27,21.28755234,ask
1357052132218278,13.27,19.73566731,ask
1357052144612265,13.27002,15.84847196,ask
1357052144683116,13.27,2.11098079,ask
1357052154176343,13.30149,0.1,bid
1357052154220187,13.31148,0.1,bid
1357052154271298,13.3214,0.1,bid
1357052154316734,13.34121,0.1,bid
1357052154354790,13.35113,0.1,bid
1357052154405342,13.35113,0.1,bid
1357052154450600,13.3588,0.1,bid
1357052154492193,13.3588,0.1,bid
1357052154534015,13.36108,0.1,bid
1357052197131873,13.36018,3.59325622,bid
1357052230050021,13.36018,1.6505521,bid
1357052377486619,13.35691,32.1647024,bid
1357053418973566,13.33703,0.04506459,ask
1357053581990089,13.35691,29.947,bid
1357053590670649,13.33703,0.05493541,ask
1357053590729124,13.33475,0.1,ask
1357053590772320,13.33475,0.1,ask
1357053590812330,13.3271,0.1,ask
1357053590859515,13.3271,0.1,ask
1357053590900323,13.3172,0.1,ask
1357053590966471,13.3156,0.23,ask
1357053591000868,13.3016,0.1,ask
1357053591034970,13.3,1.0,ask
1357053591071265,13.2986,0.21,ask
1357053591104894,13.29742,0.1,ask
1357053591277446,13.2878,0.25,ask
1357053591314865,13.28752,0.1,ask
1357053591368295,13.28,1.0,ask
1357053591404911,13.27755,0.1,ask
1357053591502625,13.27681,0.335,ask
1357053591544787,13.2737,0.02235802,ask
1357053731719559,13.2737,0.21764198,ask
1357053731781086,13.27101,2.44404506,ask
1357053736250703,13.27102,14.51298974,ask
1357053958905717,13.30145,0.1,bid
1357053958949990,13.30145,0.1,bid
1357053959000305,13.32136,0.1,bid
1357053959064936,13.34117,0.1,bid
1357053959107763,13.34117,0.1,bid
1357053959145147,13.35109,0.1,bid
1357053959188052,13.35109,0.1,bid
1357053959244958,13.35692,20.23072879,bid
1357053959288840,13.35875,0.1,bid
1357053959337390,13.36,9.34705131,bid
1357053959524521,13.36,12.96981531,bid
1357053959602257,13.36085,7.15466456,bid
1357053969962237,13.3347,0.1,ask
1357053970399913,13.3347,0.1,bid
1357054002540542,13.32706,0.1,ask
1357054002634066,13.32706,0.1,ask
1357054045955857,13.31716,0.1,ask
1357054137852585,13.29738,0.1,ask
1357054138004913,13.29738,0.1,ask
1357054138202189,13.27751,0.1,ask
1357054139144271,13.27101,1.8282,ask
1357054172804199,13.27101,15.69835133,ask
1357054238070277,13.27101,0.70089828,ask
1357054333108189,13.30141,0.1,bid
1357054365535572,13.32131,0.47775931,bid
1357054605046245,13.32131,37.5338,bid
1357054625646159,13.32131,10.0,bid
1357054711220962,13.32131,2.25225225,bid
1357054726635665,13.27747,0.1,ask
1357054759085654,13.27746,2.52944039,bid
1357054773193631,13.30137,0.1,bid
1357054773337709,13.32132,0.1,bid
1357054773374454,13.32132,0.1,bid
1357054773436502,13.34113,0.1,bid
1357054773484745,13.34113,0.1,bid
1357054773523051,13.35105,0.1,bid
1357054773562150,13.35105,0.1,bid
1357054773604403,13.3587,0.1,bid
1357054773658811,13.36104,0.1,bid
1357054773693069,13.37103,0.1,bid
1357054773728371,13.37996,0.1,bid
1357054773772713,13.37996,0.1,bid
1357054773918384,13.38554,13.0954289,bid
1357054779651023,13.33699,0.1,ask
1357054787152580,13.35588,0.1,ask
1357054787488053,13.35588,0.1,bid
1357054900758748,13.36099,5.5435971,bid
1357055108267092,13.36099,35.8330628,bid
1357055167807038,13.36099,35.8148626,bid
1357055250990296,13.36099,0.36471997,bid
1357055447506015,13.36099,0.5,bid
1357055483166885,13.34696,0.0988,ask
1357055625457920,13.36099,0.1,bid
1357055633658535,13.36099,12.5084965,bid
1357055762236692,13.36099,10.0,bid
1357056044342795,13.36099,0.28709,bid
1357056275924683,13.36099,6.7897048,bid
1357056292297607,13.34696,0.0012,ask
1357056292359226,13.33465,0.1,ask
1357056292397069,13.32702,0.1,ask
1357056292447251,13.32702,0.1,ask
1357056292494381,13.31712,0.1,ask
1357056292545653,13.31712,0.1,ask
1357056292580439,13.29734,0.1,ask
1357056292615828,13.29734,0.1,ask
1357056292670913,13.27777,29.2707,ask
1357056292708170,13.27747,17.47055961,ask
1357056292744838,13.27743,0.1,ask
1357056292820463,13.27101,6.13632858,ask
1357056379548690,13.27521,8.699,ask
1357056391388607,13.27521,14.28459235,ask
1357056405173599,13.27621,12.99897413,ask
1357056435125824,13.27102,1.20608263,ask
1357056447624459,13.27102,2.68506269,ask
1357056577325027,13.30132,7.36768982,bid
1357056716371512,13.30132,12.0,bid
1357056812267736,13.27102,13.11502208,ask
1357056812327727,13.27101,66.88497792,ask
1357056900451510,13.3013,2.63973596,bid
1357057246730290,13.3013,20.0135944,bid
1357057732597617,13.30129,12.0,bid
1357057784951047,13.30129,17.8683039,bid
1357057893530975,13.30129,0.1,bid
1357057895575197,13.285,15.0,ask
1357057895630751,13.28,1.0,ask
1357057895698867,13.27101,50.3,ask
1357058191695968,13.27102,7.00253292,ask
1357058308530691,13.30129,18.0452,bid
1357058325907062,13.30129,2.2556391,bid
1357058641755411,13.30132,15.7235184,bid
1357058712316644,13.27112,11.82812186,ask
1357058727708049,13.27114,10.76358476,ask
1357058739828325,13.27114,1.52413561,ask
1357058739892928,13.27113,8.27072202,ask
1357058752600041,13.3,8.91331472,ask
1357058765706216,13.3,8.11111148,ask
1357058781061683,13.3,7.3811049,ask
1357058980825787,13.30131,23.685,bid
1357059014366021,13.30131,14.2954289,bid
1357059112732674,13.30131,0.1,bid
1357059239149838,13.30131,11.2583,bid
1357059465091902,13.30131,3.0735209,bid
1357059523490206,13.30131,3.96756897,bid
1357059625865976,13.30133,0.1,bid
1357059625945339,13.32128,0.1,bid
1357059626229353,13.32128,0.1,bid
1357059626282914,13.34109,0.1,bid
1357059626610188,13.34109,0.1,bid
1357059627993859,13.35,33.8090435,bid
1357059647846337,13.31709,0.01,ask
1357059675929327,13.31709,2.62389754,ask
1357059726907511,13.35,16.1909565,bid
1357059726969837,13.35,8.8237337,bid
1357059729156725,13.31709,0.01,ask
1357059821214092,13.35,7.147063,bid
1357059824649513,13.31709,0.01,ask
1357059908820324,13.35,9.9066653,bid
1357059908883299,13.35101,0.1,bid
1357059908937831,13.35101,0.1,bid
1357059908973702,13.35865,0.1,bid
1357059909009540,13.361,0.1,bid
1357059909046914,13.37098,0.1,bid
1357059909083731,13.37992,0.1,bid
1357059909119449,13.37992,0.1,bid
1357059909569793,13.38888,24.8463345,bid
1357059912432309,13.31709,0.01,ask
1357059917548858,13.38887,3.47724047,bid
1357059917813759,13.38888,31.90068603,bid
1357059920633876,13.35584,0.01,ask
1357059924533619,13.38888,3.17587947,bid
1357059924573507,13.38988,0.1,bid
1357059924619288,13.39992,0.1,bid
1357059924682759,13.40013,32.07351463,bid
1357059925153341,13.35585,0.01,ask
1357059927837233,13.3758,0.1,ask
1357059927890229,13.36579,2.9,ask
1357059968172615,13.3658,2.2544879,ask
1357059988037356,13.3658,4.0,ask
1357060078391902,13.36582,20.23072879,ask
1357060078837690,13.36582,6.3355878,ask
1357060078898897,13.36581,10.0,ask
1357060078965058,13.36578,0.1,ask
1357060079007410,13.35584,0.09,ask
1357060079076288,13.35584,0.1,ask
1357060079115314,13.34691,0.1,ask
1357060079153823,13.33695,0.1,ask
1357060079199846,13.3346,0.1,ask
1357060079416970,13.32798,59.9424,ask
1357060079459066,13.32698,0.1,ask
1357060079497318,13.32698,0.1,ask
1357060079536060,13.31708,0.1,ask
1357060079574443,13.31708,0.1,ask
1357060079658836,13.30389,5.811,ask
1357060079701865,13.30389,1.0,ask
1357060079745076,13.30001,0.0209372,ask
1357060079789294,13.3,25.5944689,ask
1357060079851859,13.3,18.797,ask
1357060079895982,13.2973,0.1,ask
1357060079947173,13.2973,0.1,ask
1357060079987866,13.27739,0.1,ask
1357060080043253,13.27101,120.8951935,ask
1357060080080574,13.271,1.0,ask
1357060080155251,13.27,846.01082215,ask
1357060080230363,13.27,2.93258457,ask
1357060080324000,13.27,3.05,ask
1357060080559595,13.27,16.3052,ask
1357060080658059,13.27,398.0,ask
1357060080714238,13.27,30.0,ask
1357060080754659,13.27,1.0,ask
1357060080805624,13.27,962.0,ask
1357060081602798,13.2692,0.01008141,ask
1357060082003488,13.2692,0.01017573,ask
1357060082527901,13.26919,0.51102239,ask
1357060082682600,13.26896,0.01251411,ask
1357060082761548,13.2683,0.45,ask
1357060082836725,13.268,0.25,ask
1357060082894959,13.26785,0.1,ask
1357060082962721,13.26733,7.86784,ask
1357060083016940,13.26733,0.0065469,ask
1357060083079852,13.267,5.0,ask
1357060083120659,13.26588,0.1,ask
1357060083937848,13.26545,0.27523498,ask
1357060084499510,13.26406,0.28102866,ask
1357060084723215,13.26354,0.29975374,ask
1357060084759879,13.26314,0.62091214,ask
1357060084794205,13.26291,0.1,ask
1357060087255427,13.262,0.19,ask
1357060087324650,13.262,73.92969582,ask
1357060087655286,13.39987,0.10624892,bid
1357060091074280,13.35236,0.01,ask
1357060097486108,13.35236,0.1,ask
1357060098503222,13.35236,0.1,ask
1357060099268368,13.35237,0.1,ask
1357060099485813,13.35237,0.1,ask
1357060100522864,13.35237,0.1,ask
1357060100972908,13.35237,0.1,ask
1357060101520126,13.35237,0.1,ask
1357060104298717,13.35236,0.1,ask
1357060105299869,13.35237,0.1,ask
1357060126771764,13.3586,0.1,bid
1357060135770368,13.35861,4.11676075,ask
1357060189722779,13.36096,0.1,bid
1357060269505753,13.37,0.01,ask
1357060269948475,13.36096,1.69586466,ask
1357060270184217,13.35861,229.44893925,ask
1357060270256566,13.35236,19.73323966,ask
1357060271161117,13.33691,0.1,ask
1357060271453347,13.33455,0.1,ask
1357060271927912,13.32694,0.1,ask
1357060272208624,13.31704,0.1,ask
1357060272259426,13.31704,0.1,ask
1357060272483082,13.29826,59.9701,ask
1357060272558745,13.29726,0.1,ask
1357060272610891,13.29726,0.1,ask
1357060272923407,13.27735,0.1,ask
1357060273655033,13.2678,0.1,ask
1357060274501147,13.26584,0.1,ask
1357060274557214,13.26286,0.1,ask
1357060275055347,13.262,6.07030418,ask
1357060276731612,13.2614,5.065,ask
1357060277064680,13.261,100.0,ask
1357060280347493,13.26,1.1,ask
1357060280412911,13.26,13.0,ask
1357060280481918,13.26,1.0,ask
1357060280612484,13.25939,0.51099317,ask
1357060281076815,13.25769,0.33332781,ask
1357060281161147,13.25721,0.04322,ask
1357060281457859,13.25707,0.29855308,ask
1357060282461372,13.25666,0.4036,ask
1357060282701813,13.25614,0.1,ask
1357060282894089,13.25536,0.09936,ask
1357060282945743,13.25511,0.30552891,ask
1357060283867032,13.2538,0.11,ask
1357060285604743,13.25162,0.01765,ask
1357060285801152,13.25127,0.46627169,ask
1357060285913481,13.2501,3.0,ask
1357060285968253,13.25001,5.0,ask
1357060286043412,13.25001,20.0,ask
1357060286248187,13.25001,2.01066,ask
1357060287146537,13.25,4.54,ask
1357060296976761,13.25,1.02669558,ask
1357060297100307,13.25,0.25,ask
1357060297305894,13.25,377.35849056,ask
1357060297354638,13.25,7.5472,ask
1357060297519989,13.25,3.94080301,ask
1357060297718588,13.25,5.0,ask
1357060297767680,13.25,3.34596452,ask
1357060298012553,13.25,15.0943,ask
1357060298394776,13.25,0.7894,ask
1357060298533919,13.25,35.0,ask
1357060298597664,13.25,3.0189,ask
1357060298672560,13.25,2.0,ask
1357060299017535,13.25,0.1,ask
1357060299103612,13.25,1.00525283,ask
1357060299156782,13.25,5.7223,ask
1357060299211260,13.25,1.0,ask
1357060300162736,13.2496,0.01008161,ask
1357060300531086,13.2496,0.01017739,ask
1357060300659261,13.24959,0.20556395,ask
1357060300956565,13.24911,0.19963,ask
1357060301026475,13.2472,1.7484,ask
1357060301105167,13.24711,0.08389965,ask
1357060301249325,13.24683,0.03453,ask
1357060301362093,13.24683,0.10047,ask
1357060301409213,13.2464,0.1,ask
1357060301501576,13.24547,0.12778,ask
1357060301552193,13.24525,5.0,ask
1357060301620352,13.24497,0.604,ask
1357060302334080,13.24496,0.01004,ask
1357060302377998,13.24387,0.08392021,ask
1357060302413280,13.24367,0.32534929,ask
1357060302530670,13.24336,0.18622,ask
1357060303013960,13.24258,0.09579,ask
